id,event_cause,event_type,status,priority,requires_road_closure,corridor,veh_type,police_station,zone,junction,latitude,longitude,description,start_datetime,closed_datetime,start_hour,closure_flag,on_corridor,near_24h_cap,desc_highway,desc_multiple,desc_signal,duration_min
FKID005035,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,bmtc_bus,Yeshwanthpura,West Zone 1,Unknown,13.0262486,77.5445358,,2024-01-14 03:54:17.133+00,2024-01-14 04:45:21.27795+00,3.0,False,True,False,False,False,False,51.0690825
FKID005036,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,truck,Hebbala,North Zone 2,Unknown,13.0333363,77.5886018,Lorry stating problem,2023-12-15 18:58:30.872+00,,18.0,False,True,False,False,False,False,
FKID005037,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Mahadevapura,East Zone 1,Unknown,13.0069922,77.7575016,Weekend slow moving traffic towards Belathur and Hopefarm,2024-01-14 03:52:06.324+00,2024-01-14 04:48:07.562907+00,3.0,False,False,False,False,False,False,56.020648449999996
FKID005038,others,unplanned,active,Low,False,Non-corridor,not_applicable,No Police Station,Unknown,Unknown,12.8833834,77.7522799,Road work in dommasandra cercle slow moving traffic sir,2023-12-15 19:36:49.04+00,,19.0,False,False,False,False,False,False,
FKID005039,accident,unplanned,resolved,Low,True,Non-corridor,unknown,Jnanabharathi,Unknown,Unknown,12.9374294,77.4716733,Cobra 1 attended,2024-01-26 23:50:10.030182+00,,23.0,True,False,False,False,False,False,
FKID005040,others,planned,closed,High,False,Airport New South Road,not_applicable,Hennuru,North Zone 1,Unknown,13.0393192,77.6416992,BWSSB WORK,2023-12-15 19:24:44.287+00,,19.0,False,True,False,False,False,False,
FKID005041,accident,unplanned,resolved,Low,False,Non-corridor,unknown,Jnanabharathi,Unknown,Unknown,12.9374302,77.4716732,Attended cobra 2,2024-01-26 23:55:27.357722+00,,23.0,False,False,False,False,False,False,
FKID005042,others,unplanned,active,Low,False,Non-corridor,not_applicable,No Police Station,Unknown,Unknown,12.8836188,77.7523911,Road work in dommasandra cercle slow moving traffic,2023-12-15 19:38:08.931+00,,19.0,False,False,False,False,False,False,
FKID005043,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,others,Sadashivanagar,West Zone 2,Unknown,12.9982107,77.584406,Palace guttalli to palace cross,2024-01-14 04:47:34.211+00,2024-01-14 06:19:25.400409+00,4.0,False,True,False,False,False,False,91.85315681666665
FKID005044,vehicle_breakdown,unplanned,closed,High,False,ORR North 1,lcv,Hebbala,North Zone 1,Unknown,13.0429917,77.5986233,Starting problem sir,2023-12-15 21:12:23.792+00,2023-12-15 21:30:02.042882+00,21.0,False,True,False,False,False,False,17.6375147
FKID005045,vehicle_breakdown,unplanned,closed,High,False,ORR East 2,private_bus,Mahadevapura,East Zone 1,Unknown,12.9736933,77.698385,Vehicle break down,2023-12-15 21:02:05.547+00,2023-12-15 21:51:48.781195+00,21.0,False,True,False,False,False,False,49.72056991666667
FKID005046,construction,planned,closed,High,False,ORR East 2,not_applicable,HAL Old Airport,East Zone 1,Unknown,12.9695049,77.7006885,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation piller work,2023-12-15 21:01:38.834+00,,21.0,False,True,False,False,False,False,
FKID005047,construction,unplanned,active,High,False,ORR North 2,not_applicable,Kodigehalli,Unknown,Unknown,13.0447135,77.5828156,BWSSB AND KRIDE WORK AT [LOCATION] HEBBAL CIRCLE TO BHADRAPP LAYOUT SIR TRAFFIC MOMENTS SLOW MOVING SIR,2024-01-27 06:22:23.831+00,,6.0,False,True,False,False,False,False,
FKID005048,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,K.G. Halli,North Zone 1,Unknown,13.0114761,77.6158094,Starting problem sir,2023-12-15 21:42:21.701+00,2023-12-15 22:07:39.956656+00,21.0,False,False,False,False,False,False,25.304260933333335
FKID005049,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,heavy_vehicle,R.T. Nagar,North Zone 2,Unknown,13.02419,77.585095,,2024-01-14 03:02:26.398+00,,3.0,False,True,False,False,False,False,
FKID005050,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,heavy_vehicle,R.T. Nagar,North Zone 2,Unknown,13.0248967,77.5852933,,2024-01-14 02:56:18.533+00,,2.0,False,True,False,False,False,False,
FKID005051,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8536781,77.5886266,,2023-12-15 22:21:21.283+00,,22.0,False,False,False,False,False,False,
FKID005052,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,heavy_vehicle,High ground,Unknown,Unknown,12.9966811,77.5847663,Cement mixer vehicle Right side weel puncher sir,2024-01-27 18:54:07.153+00,,18.0,False,True,False,False,False,False,
FKID005053,pot_holes,unplanned,active,High,False,Bannerghata Road,not_applicable,Hulimavu,South Zone 1,Unknown,12.8558281,77.5891032,,2023-12-15 22:30:35.168+00,,22.0,False,True,False,False,False,False,
FKID005054,road_conditions,unplanned,closed,High,False,ORR East 2,not_applicable,K.R. Pura,East Zone 2,Unknown,13.0031856,77.6817413,PC=19132,2023-12-15 22:40:58.56+00,2023-12-15 23:06:37.153779+00,22.0,False,True,False,False,False,False,25.643229650000002
FKID005055,pot_holes,unplanned,closed,Low,False,Non-corridor,not_applicable,K.S. Layout,South Zone 1,Unknown,12.9006323,77.5437131,bad road,2023-12-15 22:49:24.516+00,2023-12-23 23:36:00.644882+00,22.0,False,False,True,False,False,False,11566.602148033333
FKID005056,pot_holes,unplanned,closed,Low,False,Non-corridor,not_applicable,K.S. Layout,South Zone 1,Unknown,12.8985353,77.5444672,bad road,2023-12-15 22:52:27.544+00,2023-12-23 23:35:25.884152+00,22.0,False,False,True,False,False,False,11562.972335866665
FKID005057,pot_holes,unplanned,closed,Low,False,Non-corridor,not_applicable,K.S. Layout,South Zone 1,Unknown,12.8985353,77.5444672,bad road,2023-12-15 22:51:52.715+00,2023-12-23 23:35:29.088105+00,22.0,False,False,True,False,False,False,11563.606218416668
FKID005058,pot_holes,unplanned,closed,Low,False,Non-corridor,not_applicable,K.S. Layout,South Zone 1,Unknown,12.9005867,77.5438265,bad road,2023-12-15 22:50:37.082+00,2023-12-23 23:35:58.33921+00,22.0,False,False,True,False,False,False,11565.354286833333
FKID005059,pot_holes,unplanned,closed,Low,False,Non-corridor,not_applicable,K.S. Layout,South Zone 1,Unknown,12.8987151,77.5434386,bad road,2023-12-15 22:53:50.627+00,2023-12-23 23:35:09.26337+00,22.0,False,False,True,False,False,False,11561.310606166666
FKID005060,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Rajajinagar,West Zone 1,Unknown,13.0013317,77.5254817,ಡೀಸೆಲ್ ಖಾಲಿ ಯಾಗಿ ನಿಂತಿದೆ ಸರ್.,2024-01-14 05:53:40.193+00,2024-01-14 07:13:47.610485+00,5.0,False,False,False,False,False,False,80.12362475
FKID005061,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,heavy_vehicle,No Police Station,Unknown,Unknown,13.0628382,77.457775,Incoming main road near madhanayakanahalli,2023-12-15 21:06:07.231+00,,21.0,True,False,False,False,False,False,
FKID005063,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,J.P. Nagar,South Zone 2,Unknown,12.8957185,77.5858889,,2023-12-16 00:11:33.584+00,,0.0,False,False,False,False,False,False,
FKID005064,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8734856,77.6249806,Potholes,2023-12-16 01:24:33.893+00,,1.0,False,False,False,False,False,False,
FKID005065,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8732336,77.6250213,Potholes,2023-12-16 01:23:15.953+00,,1.0,False,False,False,False,False,False,
FKID005066,vehicle_breakdown,unplanned,closed,High,False,Bannerghata Road,others,Hulimavu,South Zone 1,Unknown,12.862841,77.5909922,[PERSON] one wheal cut sir it will take 15 to 20 mins sir,2023-12-16 00:02:08.463+00,,0.0,False,True,False,False,False,False,
FKID005067,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8734226,77.6251124,Potholes,2023-12-16 01:25:10.679+00,,1.0,False,False,False,False,False,False,
FKID005068,others,unplanned,active,Low,False,Non-corridor,not_applicable,No Police Station,Unknown,Unknown,12.8873546,77.7383875,Need to remove electric pole because pole in midle of the road causing sevior troubles to people's and getting shock electric⚡ shock,2024-01-14 07:27:58.255+00,,7.0,False,False,False,False,False,False,
FKID005069,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8733786,77.6251986,Potholes,2023-12-16 01:25:51.052+00,,1.0,False,False,False,False,False,False,
FKID005070,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,ksrtc_bus,Sadashivanagar,West Zone 2,Unknown,13.0018255,77.5839711,,2024-01-14 04:59:58.238+00,,4.0,False,True,False,False,False,False,
FKID005071,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,others,Sadashivanagar,West Zone 2,Unknown,12.9983001,77.5844179,[PERSON] to palce cross,2024-01-14 04:45:40.089+00,,4.0,False,True,False,False,False,False,
FKID005072,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8732948,77.6249204,Potholes,2023-12-16 01:28:14.384+00,,1.0,False,False,False,False,False,False,
FKID005073,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8733061,77.6249084,Potholes,2023-12-16 01:27:49.027+00,,1.0,False,False,False,False,False,False,
FKID005074,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,truck,No Police Station,Unknown,Unknown,13.0566434,77.4730025,Disel prablam,2024-01-14 08:09:17.983+00,,8.0,False,False,False,False,False,False,
FKID005075,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8732949,77.6249151,Potholes,2023-12-16 01:28:35.341+00,,1.0,False,False,False,False,False,False,
FKID005076,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,heavy_vehicle,K.R. Pura,Unknown,Unknown,13.0542733,77.7627317,Starting problem,2024-01-14 17:53:20.642+00,,17.0,True,False,False,False,False,False,
FKID005077,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Electronic City,Unknown,Unknown,12.8067551,77.663391,[PHONE],2023-12-16 03:40:34.466+00,,3.0,False,False,False,False,False,False,
FKID005078,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Madiwala,South Zone 2,Unknown,12.8947067,77.6258933,"Lenth-4 ft,width-2ft,depth-.6ft",2023-12-16 04:15:31.739+00,,4.0,False,False,False,False,False,False,
FKID005079,road_conditions,unplanned,closed,Low,False,Non-corridor,not_applicable,Hennuru,East Zone 2,Unknown,13.0376493,77.6521579,,2023-12-16 04:12:42.71+00,2024-03-09 23:18:11.786218+00,4.0,False,False,True,False,False,False,122105.48460363333
FKID005080,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Madiwala,South Zone 2,Unknown,12.8932515,77.6215089,"Lenth-4 ft,depth-0.6ft,width-4ft",2023-12-16 04:14:32.16+00,,4.0,False,False,False,False,False,False,
FKID005081,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,heavy_vehicle,Whitefield,East Zone 1,Unknown,12.9448609,77.7470882,.... heavy [PERSON] offload varthur bridge towards varthur [PERSON] sir,2024-01-14 18:43:55.81+00,,18.0,True,False,False,False,False,False,
FKID005082,road_conditions,unplanned,closed,Low,False,Non-corridor,not_applicable,Hennuru,East Zone 2,Unknown,13.0489099,77.6456761,White tapping,2024-01-14 21:36:58.514+00,2024-03-26 05:06:27.81962+00,21.0,False,False,True,False,False,False,102689.48842699999
FKID005083,vehicle_breakdown,unplanned,closed,High,False,ORR North 1,heavy_vehicle,Banaswadi,East Zone 2,Unknown,12.9996438,77.6665625,Hgv vehicle breakdown traffic normal moving sir,2024-01-14 20:31:50.552+00,,20.0,False,True,False,False,False,False,
FKID005084,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,truck,Devanahalli Airport,Unknown,Unknown,13.2037217,77.66538,,2024-01-27 22:03:46.585+00,,22.0,False,False,False,False,False,False,
FKID005085,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Chikkabanavara,North Zone 2,Unknown,13.0480034,77.5001494,This vehicle battery problem at IKEA opposite on flyover towards city traffic movement normal sir,2023-12-16 20:47:49.167+00,,20.0,False,False,False,False,False,False,
FKID005086,construction,planned,closed,High,False,Airport New South Road,not_applicable,Hennuru,North Zone 1,Unknown,13.0395111,77.6413561,Path construction at [LOCATION] sir [PERSON] bagalur road,2023-12-16 19:39:03.642+00,,19.0,False,True,False,False,False,False,
FKID005087,accident,unplanned,closed,Low,False,Non-corridor,unknown,Jnanabharathi,Unknown,Unknown,12.973092,77.5130496,ಹಸು ರಸ್ತೆಯಲ್ಲಿ ಬಂದಿದೆ ಅಂತ ಮುಂದಿನ ಕಾರು break ಹಾಕಿದಾಗ ಹಿಂದೆ ಬರುತ್ತಿದ್ದ ಮೂರು [LOCATION] ಆಕ್ಸಿಡೆಂಟ್ ಆಗಿರುತ್ತದೆ,2024-01-27 21:19:07.74+00,2024-01-27 22:12:28.340291+00,21.0,False,False,False,False,False,False,53.34333818333334
FKID005088,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,auto,K.S. Layout,Unknown,Unknown,12.9145203,77.568181,Auto off road due to puncture at [PERSON] canteen towards yarabnagara jn traffic normal sir,2024-01-27 20:31:02.644+00,,20.0,False,True,False,False,False,False,
FKID005089,others,unplanned,closed,High,False,Mysore Road,not_applicable,Kengeri,West Zone 1,Unknown,12.91014575,77.48021156,Vehicle off-road,2024-01-15 04:29:30.917+00,2024-03-04 19:51:03.898012+00,4.0,False,True,True,False,False,False,71481.54968353333
FKID005090,accident,unplanned,closed,High,False,Bellary Road 1,unknown,Sadashivanagar,West Zone 2,Unknown,13.0040774,77.5841625,From mekhri circle to [PERSON],2023-12-16 22:10:23.844+00,2023-12-16 22:32:30.111539+00,22.0,False,True,False,False,False,False,22.104458983333334
FKID005091,construction,planned,closed,Low,True,Non-corridor,not_applicable,Hennuru,East Zone 2,Unknown,13.0491164,77.6454881,White tapping work at Geddalahalli bus stop sir [PERSON] bagalur road slow movement sir,2024-01-15 03:36:55.046+00,,3.0,True,False,False,False,False,False,
FKID005092,congestion,unplanned,closed,Low,False,Non-corridor,not_applicable,Whitefield,East Zone 1,Unknown,12.9387831,77.7472987,Weekly vegitable market @ varthur traffic slow moving gunjur to varthur [PERSON] nd varthur kodi gunjur sir,2024-01-14 22:49:52.945+00,,22.0,False,False,False,False,False,False,
FKID005093,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,heavy_vehicle,Sadashivanagar,West Zone 2,Unknown,13.0007914,77.5840477,Vehicle off road due to gear lock,2024-01-15 03:10:59.738+00,,3.0,False,True,False,False,False,False,
FKID005094,construction,unplanned,active,Low,False,Non-corridor,not_applicable,Yeshwanthpura,Unknown,Unknown,13.0195812,77.5396672,ಕೃಷ್ಣನಂದ್ ಸಿಗ್ನಲ್ ಹತ್ತಿರ bwssb ಕಾಮಗಾರಿ ಮಾಡುತ್ತಿದ್ದು vehicle moment slow ಆಗಿರುತ್ತಿದ್ದೂ,2024-01-27 23:53:54.734+00,,23.0,False,False,False,False,False,False,
FKID005095,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Yelahanka,North Zone 1,Unknown,13.0810208,77.5483312,,2024-01-15 05:25:53.591+00,,5.0,False,False,False,False,False,False,
FKID005096,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,ksrtc_bus,Sheshadripuram,Central Zone 2,Unknown,12.9967437,77.5845398,,2024-01-15 06:58:17.864+00,,6.0,False,True,False,False,False,False,
FKID005097,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,ksrtc_bus,High ground,Central Zone 2,Unknown,12.9968617,77.5845415,,2024-01-15 07:00:35.862+00,,7.0,False,True,False,False,False,False,
FKID005098,public_event,planned,closed,Low,False,Non-corridor,not_applicable,Yelahanka,North Zone 1,Unknown,13.081431,77.5596623,[PERSON] main road [LOCATION] procession 1000 person,2024-01-15 07:42:40.477+00,,7.0,False,False,False,False,False,False,
FKID005099,public_event,planned,closed,Low,False,Non-corridor,not_applicable,Yelahanka,North Zone 1,Unknown,13.0816543,77.5598044,Vidyaranyapura main road [LOCATION] pradushan,2024-01-15 07:44:33.52+00,,7.0,False,False,False,False,False,False,
FKID005100,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Jnanabharathi,West Zone 1,Unknown,12.9610679,77.5114574,Off-road,2023-12-17 02:07:42.781+00,2023-12-17 03:18:12.849039+00,2.0,False,False,False,False,False,False,70.50113398333333
FKID005101,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,private_car,Yelahanka,North Zone 1,Unknown,13.0815219,77.5482176,,2023-12-17 02:10:03.844+00,2023-12-17 02:13:52.450515+00,2.0,False,False,False,False,False,False,3.8101085833333332
FKID005102,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,Whitefield,East Zone 1,Unknown,12.9380712,77.7467428,Petrol vehicle offload varthur ps towards Varthur clg sir traffic moving sir,2023-12-17 02:17:20.017+00,,2.0,False,False,False,False,False,False,
FKID005103,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Jnanabharathi,Unknown,Unknown,12.9610812,77.5129374,ಆಯಿಲ್ ಬಾಕ್ಸ್ ಲೀಕಜೆ ಆಗಿ ನಿಂತಿದೆ ಸರ್,2024-01-28 00:06:05.3+00,2024-01-28 00:55:10.731657+00,0.0,False,False,False,False,False,False,49.09052761666667
FKID005104,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Mahadevapura,Unknown,Unknown,12.9935408,77.7574599,Slow moving traffic towards [LOCATION] junction,2024-01-28 01:29:56.721+00,2024-01-28 01:55:34.107576+00,1.0,False,False,False,False,False,False,25.623109600000003
FKID005105,vehicle_breakdown,unplanned,closed,High,False,ORR East 2,heavy_vehicle,Mahadevapura,East Zone 2,Unknown,12.9999998,77.6821895,HGV OFF ROAD NEAR LOVELY JUNCTION,2024-01-15 18:29:50.097+00,2024-01-15 19:01:44.326538+00,18.0,False,True,False,False,False,False,31.903825633333334
FKID005106,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,truck,Kamakshipalya,West Zone 2,Unknown,12.9857635,77.5265826,One side slow moving traffic,2023-12-17 06:51:49.65+00,2023-12-17 07:08:32.746592+00,6.0,False,True,False,False,False,False,16.718276533333334
FKID005107,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Yeshwanthpura,West Zone 2,Unknown,13.031056,77.5598929,Street light poll falling on tree sir,2023-12-17 06:25:19.398+00,2023-12-18 23:17:10.529056+00,6.0,False,False,True,False,False,False,2451.852184266667
FKID005108,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Bellandur,East Zone 1,Unknown,12.9186326,77.6698261,Sarjapur road Bellandur gate break down  traffic slow movement,2024-01-15 19:21:04.167+00,2024-01-15 20:00:04.335487+00,19.0,False,False,False,False,False,False,39.002808116666664
FKID005109,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,K.R. Pura,East Zone 2,Unknown,13.0195814,77.7085774,Vehicle break down bhattarahalli towards hoskotr fron [PERSON] puncher,2023-12-17 10:10:13.77+00,,10.0,False,False,False,False,False,False,
FKID005110,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,truck,Sadashivanagar,West Zone 2,Unknown,13.000103,77.5840237,This vehicle is full side traffic no problem after repair this will be removed,2024-01-15 19:47:03.008+00,,19.0,False,True,False,False,False,False,
FKID005111,construction,planned,closed,Low,True,Non-corridor,not_applicable,Hennuru,East Zone 2,Unknown,13.0486475,77.6457655,White tapping work at hennur bagalur road Sir,2024-01-15 20:09:49.065+00,,20.0,True,False,False,False,False,False,
FKID005112,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,private_car,Yelahanka,North Zone 2,Unknown,13.0907917,77.5929433,,2023-12-17 11:27:36.067+00,,11.0,False,False,False,False,False,False,
FKID005113,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,truck,No Police Station,Unknown,Unknown,13.0572567,77.4723691,Tumakuru road near BIEC outgoing slow moment.,2023-12-17 11:41:24.735+00,,11.0,False,False,False,False,False,False,
FKID005114,accident,unplanned,closed,Low,False,Non-corridor,unknown,Rajajinagar,West Zone 1,Unknown,13.0079927,77.526769,Between two vehicles accident,2023-12-17 19:15:48.209+00,2023-12-17 19:36:18.386792+00,19.0,False,False,False,False,False,False,20.5029632
FKID005115,construction,planned,closed,High,False,ORR East 2,not_applicable,HAL Old Airport,East Zone 1,Unknown,12.9694269,77.7006315,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,2024-01-15 21:07:01.391+00,,21.0,False,True,False,False,False,False,
FKID005116,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Devanahalli Airport,Unknown,Unknown,13.2017067,77.66236,Hgv vhicel off raod at toll 02 near  devenhalli  towards city sir,2024-01-15 19:18:11.031+00,,19.0,False,False,False,False,False,False,
FKID005117,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,heavy_vehicle,Kamakshipalya,West Zone 2,Unknown,12.9850363,77.5241577,,2024-01-15 20:33:58.446+00,,20.0,False,True,False,False,False,False,
FKID005118,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,truck,High ground,Central Zone 2,Unknown,12.9927975,77.5854984,Vehical  Beark down,2024-01-15 19:13:12.33+00,,19.0,False,True,False,False,False,False,
FKID005119,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,Hennuru,East Zone 2,Unknown,13.0483716,77.6453954,Vehicle breakdown due to clutch problem sir it will be removed 10 minites sir,2024-01-15 21:39:24.365+00,,21.0,False,False,False,False,False,False,
FKID005120,vehicle_breakdown,unplanned,closed,High,False,Hennur Main Road,bmtc_bus,Hennuru,North Zone 1,Unknown,13.0586717,77.632895,BMTC bus break down,2023-12-18 00:13:21.126+00,,0.0,False,True,False,False,False,False,
FKID005121,pot_holes,unplanned,active,Low,False,Non-corridor,not_applicable,Hulimavu,South Zone 1,Unknown,12.8760267,77.616725,@DLF junction near star market main road path hole causes to traffic jamb,2024-01-15 21:40:02.334+00,,21.0,False,False,False,False,False,False,
FKID005122,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,lcv,Bellandur,Central Zone 1,Unknown,12.922265,77.65903,27th downramp to ibbluru traffic slow moment sir,2024-01-15 20:22:07.923+00,,20.0,False,True,False,False,False,False,
FKID005123,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,No Police Station,Unknown,Unknown,13.0601454,77.4622716,Center joint problem towards [PERSON] outgoing main track traffic normal moving,2024-01-15 20:30:38.414+00,,20.0,False,False,False,False,False,False,
FKID005124,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,bmtc_bus,Yeshwanthpura,West Zone 1,Unknown,13.026353,77.544093,,2024-01-15 22:27:00.844+00,2024-01-15 23:36:02.45909+00,22.0,False,True,False,False,False,False,69.02691816666668
FKID005125,construction,planned,closed,Low,False,Non-corridor,not_applicable,Yelahanka,North Zone 2,Unknown,13.1093993,77.5802387,ಪುಟ್ಟೇನಹಳ್ಳಿ ಡಿಪೋ ಹತ್ತಿರ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಮುಖ್ಯ ರಸ್ತೆ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಕಡೆಗೆ [PERSON] ರಸ್ತೆಯಲ್ಲಿ ಕೆಪಿಟಿಸಿಎಲ್ ವರ್ಕ್ ಮಾಡುತ್ತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್.,2023-12-18 00:29:11.685+00,,0.0,False,False,False,False,False,False,
FKID005126,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,truck,No Police Station,Unknown,Unknown,13.0619678,77.4600323,,2024-01-15 23:31:05.664+00,,23.0,False,False,False,False,False,False,
FKID005127,procession,unplanned,closed,Low,False,Non-corridor,not_applicable,Hebbala,North Zone 1,Unknown,13.0550629,77.6006986,Rs,2023-12-18 05:07:07.889+00,2023-12-18 06:05:20.059371+00,5.0,False,False,False,False,False,False,58.20283951666667
FKID005128,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,truck,K.R. Pura,East Zone 2,Unknown,13.019575,77.709155,[PERSON] towards battarahalli traffic no problem sir,2023-12-18 04:29:17.769+00,,4.0,False,False,False,False,False,False,
FKID005129,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Hennuru,East Zone 2,Unknown,13.0640157,77.6502052,"ನಮಸ್ತೆ ಸರ್ ಬಿಬಿಎಂಪಿ ಗಾರ್ಬೇಜ್ ವೆಹಿಕಲ್ ವೀಲ್ ಅಕ್ಸೆಲ್ ಕಟ್ಟಾಗಿ ಒಂದು ಸೈಡ್ ಅಲ್ಲಿ ನಿಂತಿದೆ ಗುಬ್ಬಿ ಕ್ರಾಸು, ಬೆಳ್ಳುಳ್ಳಿ ಯಾವುದೇ ಟ್ರಾಫಿಕ್ ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ ಸರ್ ಇನ್ನು ಅರ್ಧ ಗಂಟೆ ಒಳಗೆ ರೆಡಿ ಮಾಡಿ ತೆಗೆದುಕೊಂಡು ಹೋಗುತ್ತಾರೆ ಸರ್ ಬಿಎಂಆರ್ ಗಾರ್ಬೇಜ್ ವೆಹಿಕಲ್ ಸರ್",2023-12-18 02:51:59.895+00,,2.0,False,False,False,False,False,False,
FKID005130,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,Thalagattapura,South Zone 1,Unknown,12.8853097,77.5431212,[LOCATION] lorry brekdown  sir,2024-01-15 21:26:24.159+00,,21.0,False,False,False,False,False,False,
FKID005131,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,No Police Station,Unknown,Unknown,13.06034,77.4622015,Vehicle joint cut issue [PHONE],2024-01-15 20:42:51.233+00,,20.0,False,False,False,False,False,False,
FKID005132,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,others,High ground,Central Zone 2,Unknown,12.9962297,77.5847552,Starting problem main road,2024-01-15 23:22:56.55+00,,23.0,False,True,False,False,False,False,
FKID005133,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,lcv,Kamakshipalya,West Zone 1,Unknown,12.98704927,77.49115508,,2023-12-18 20:54:19.968+00,2023-12-18 21:41:14.167277+00,20.0,False,True,False,False,False,False,46.903321283333334
FKID005134,construction,planned,closed,High,False,ORR East 2,not_applicable,HAL Old Airport,East Zone 1,Unknown,12.9694324,77.7005944,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,2023-12-18 21:02:38.892+00,,21.0,False,True,False,False,False,False,
FKID005135,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,R.T. Nagar,Unknown,Unknown,13.0058476,77.593119,Off loaded due to starting problem,2024-01-28 05:01:38.284+00,2024-01-28 05:23:18.87148+00,5.0,False,False,False,False,False,False,21.676458
FKID005136,public_event,planned,closed,Low,True,Non-corridor,not_applicable,Adugodi,Unknown,Unknown,12.946188,77.6186813,White tapping construction 🚧 road work,2024-01-28 06:24:56.79+00,,6.0,True,False,False,False,False,False,
