id,event_cause,event_type,status,priority,requires_road_closure,corridor,veh_type,police_station,zone,junction,latitude,longitude,description,start_datetime,closed_datetime,start_hour,closure_flag,on_corridor,near_24h_cap,desc_highway,desc_multiple,desc_signal,duration_min
FKID004380,others,unplanned,closed,High,False,Bellary Road 1,not_applicable,Kodigehalli,North Zone 2,Unknown,13.0240081,77.5849244,ಬ್ಯಾಟರಿ ಬೌನ್ ಆಗಿದೆ ಸಾರ್,2023-12-03 04:47:01.173+00,2023-12-03 05:02:11.161707+00,4.0,False,True,False,False,False,False,15.16647845
FKID004390,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Kamakshipalya,West Zone 1,Unknown,12.987525,77.475115,Parking issue to function hall,2024-01-07 09:35:32.637+00,2024-01-07 10:19:28.451764+00,9.0,False,False,False,False,False,False,43.93024606666667
FKID004393,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Whitefield,East Zone 1,Unknown,12.9508048,77.7175179,Disel close,2023-12-03 06:34:55.963+00,2023-12-03 07:11:11.098628+00,6.0,False,False,False,False,False,False,36.25226046666667
FKID004394,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,bmtc_bus,Kamakshipalya,West Zone 2,Unknown,12.983316,77.5303271,Bus off road out going side in front of dananjaya palace vehicle are slow movement sir,2023-12-03 07:26:36.734+00,2023-12-03 07:43:53.90055+00,7.0,False,True,False,False,False,False,17.286109166666666
FKID004395,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,truck,Jalahalli,North Zone 2,Unknown,13.0501267,77.526015,Diesel emty,2023-12-03 07:38:51.301+00,2023-12-03 09:00:15.643176+00,7.0,False,False,False,False,False,False,81.40570293333333
FKID004410,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Mahadevapura,East Zone 1,Unknown,12.9951755,77.7580241,BMTC bus off road at kadugodi flyover slow moving traffic towards Belathur,2023-11-10 07:33:05.108+00,2023-11-10 08:18:44.43876+00,7.0,False,False,False,False,False,False,45.65551266666667
FKID004411,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,bmtc_bus,Kamakshipalya,Unknown,Unknown,12.9894968,77.506296,Engine heat problem...sunkadakatte Towards ashraya,2024-01-20 06:33:15.068+00,2024-01-20 07:05:30.332762+00,6.0,False,True,False,False,False,False,32.2544127
FKID004415,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,private_car,Sadashivanagar,Unknown,Unknown,12.9993949,77.5837931,out going PG halli bus stand car Starting problem,2024-01-20 07:03:18.373+00,2024-01-20 07:30:49.099664+00,7.0,False,True,False,False,False,False,27.512111066666666
FKID004416,construction,unplanned,closed,Low,False,Non-corridor,not_applicable,Hennuru,East Zone 2,Unknown,13.0530017,77.6458557,ಸರ್ ನಮಸ್ತೆ ಕೆ ನಾರಾಯಣಪುರ ಜಂಕ್ಷನ್ ಹತ್ತಿರ ವೈಟ್ ಟಾಪಿಂಗ್ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಹೆನ್ನೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಸಂಚಾರವು ಬಾಗಲೂರು ಕಡೆ ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್,2023-12-03 23:42:14.605+00,2023-12-04 06:45:05.407289+00,23.0,False,False,False,False,False,False,422.84670481666666
FKID004424,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,others,K.R. Pura,East Zone 2,Unknown,13.0195425,77.7085296,Starting problem,2023-12-04 03:50:37.404+00,2023-12-04 05:10:34.675642+00,3.0,True,False,False,False,False,False,79.95452736666667
FKID004433,vehicle_breakdown,unplanned,closed,High,True,ORR North 2,heavy_vehicle,Yeshwanthpura,West Zone 1,Unknown,13.0361679,77.5416999,No problem,2023-11-11 12:45:29.415+00,2023-11-11 13:32:40.727309+00,12.0,True,True,False,False,False,False,47.18853848333333
FKID004437,vehicle_breakdown,unplanned,closed,High,False,ORR North 2,bmtc_bus,Jalahalli,North Zone 2,Unknown,13.0442533,77.5479436,Starting problem sir traffic one side moment sir,2023-12-05 20:05:38.864+00,2023-12-05 22:05:08.266847+00,20.0,False,True,False,False,False,False,119.49004745
FKID004438,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,K.R. Pura,Unknown,Unknown,13.0050171,77.6844668,[LOCATION],2024-01-20 23:34:13.182+00,2024-01-21 00:04:10.239486+00,23.0,False,False,False,False,False,False,29.950958099999998
FKID004440,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,private_bus,Kodigehalli,North Zone 2,Unknown,13.0365267,77.589335,..,2023-11-11 20:39:07.208+00,2023-11-11 22:03:54.119523+00,20.0,False,True,False,False,False,False,84.78185871666666
FKID004443,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Kamakshipalya,Unknown,Unknown,12.9857398,77.479266,Tiear puncher,2024-01-21 00:23:56.58+00,2024-01-21 02:08:35.818606+00,0.0,False,False,False,False,False,False,104.65397676666666
FKID004445,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,lcv,Electronic City,Unknown,Unknown,12.8792647,77.6466964,On fly over,2024-01-21 00:48:40.112+00,2024-01-21 01:29:32.065136+00,0.0,False,True,False,False,False,False,40.8658856
FKID004446,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,K.R. Pura,East Zone 2,Unknown,13.02598,77.7200833,LGV vehicle off Road Battarahalli towards hosakote sir,2023-12-05 21:32:14.452+00,2023-12-05 23:29:48.458974+00,21.0,False,False,False,False,False,False,117.56678289999999
FKID004450,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 2,heavy_vehicle,Chikkajala,Unknown,Unknown,13.1770041,77.6364868,Tyre blast near [LOCATION],2024-01-21 05:05:17.885+00,2024-01-21 06:07:04.550667+00,5.0,False,True,False,False,False,False,61.77776111666667
FKID004451,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,ksrtc_bus,K.R. Pura,Unknown,Unknown,13.0199901,77.7095006,ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಭಟ್ಟರಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಬರುವ ಕಡೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಸಾರ್,2024-01-21 05:58:55.3+00,2024-01-21 06:16:34.730433+00,5.0,False,False,False,False,False,False,17.657173883333332
FKID004456,others,unplanned,closed,High,False,ORR North 2,not_applicable,Jalahalli,North Zone 2,Unknown,13.0414407,77.5458546,Diesel empty,2023-12-06 00:52:27.811+00,2023-12-06 02:20:47.729157+00,0.0,False,True,False,False,False,False,88.33196928333334
FKID004458,road_conditions,unplanned,closed,High,False,Bellary Road 1,not_applicable,Sadashivanagar,West Zone 2,Unknown,13.0042309,77.5839751,Near 4th main outgoing side.,2023-12-06 02:58:09.742+00,2023-12-06 20:58:13.580092+00,2.0,False,True,False,False,False,False,1080.0639681999999
FKID004463,others,unplanned,closed,Low,False,Non-corridor,not_applicable,K.R. Pura,East Zone 2,Unknown,13.0268667,77.7211683,Parked at servise road medahalli towards hoskote,2023-12-06 05:18:54.865+00,2023-12-06 05:53:14.810316+00,5.0,False,False,False,False,False,False,34.33242193333333
FKID004475,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,bmtc_bus,Sadashivanagar,Central Zone 2,Unknown,12.997957,77.5843292,[PERSON],2024-01-08 05:12:07.189+00,2024-01-08 06:18:11.989361+00,5.0,False,True,False,False,False,False,66.08000601666667
FKID004490,road_conditions,unplanned,closed,High,False,Airport New South Road,not_applicable,Hennuru,East Zone 2,Unknown,13.0405253,77.6416766,ರಸ್ತೆ ಯಲ್ಲಿ ಕೆಸರು ನೀರು [LOCATION] ಹೆಣ್ಣೂರು ಜಂಕ್ಷನ್ ಗೆ ಹೋಗುವ ವಾಹನಗಳು ಮಂದಗತಿಯಲ್ಲಿ ಇರುತ್ತವೆ.. 🙏,2023-11-13 19:25:13.07+00,2023-11-14 02:18:45.103433+00,19.0,False,True,False,False,False,False,413.53389055
FKID004496,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,lcv,K.R. Pura,East Zone 2,Unknown,13.0197796,77.7095576,Starting problem,2024-01-08 09:14:46.641+00,2024-01-08 09:44:06.445905+00,9.0,True,False,False,False,False,False,29.330081749999998
FKID004497,accident,unplanned,closed,High,False,Bellary Road 1,unknown,High ground,Central Zone 2,Unknown,12.9968495,77.5847935,Small accident happend opposite BDA vehicle movment normal sir,2023-11-13 20:48:32.053+00,2023-11-13 22:05:38.534558+00,20.0,False,True,False,False,False,False,77.10802596666667
FKID004498,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Whitefield,East Zone 1,Unknown,12.9669599,77.7484269,White field main road towards hope form sir,2024-01-08 18:54:18.794+00,2024-01-08 19:10:07.123201+00,18.0,False,False,False,False,False,False,15.805486683333333
FKID004500,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,bmtc_bus,R.T. Nagar,Unknown,Unknown,13.0266017,77.5872681,ಬಿಎಂಟಿಸಿ ಬಸ್ ಟೈಯರ್ puncher,2024-01-22 02:04:20.007+00,2024-01-22 02:40:44.891704+00,2.0,False,True,False,False,False,False,36.41474506666667
FKID004508,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,truck,Yeshwanthpura,West Zone 1,Unknown,13.0264842,77.5448307,,2024-01-08 20:08:21.794+00,2024-01-08 21:32:32.275451+00,20.0,False,True,False,False,False,False,84.17469084999999
FKID004511,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,K.R. Pura,Unknown,Unknown,13.0197731,77.7087354,Tyre bust,2024-01-22 02:44:56.727+00,2024-01-22 03:53:34.458874+00,2.0,False,False,False,False,False,False,68.62886456666666
FKID004512,accident,unplanned,closed,Low,False,Non-corridor,unknown,Yelahanka,North Zone 2,Unknown,13.0841133,77.5518104,,2023-11-14 05:22:03.832884+00,2023-11-14 05:58:44.10391+00,5.0,False,False,False,False,False,False,36.671183766666665
FKID004513,vehicle_breakdown,unplanned,closed,High,False,Varthur Road,others,Whitefield,East Zone 1,Unknown,12.95636169,77.73183671,Water tanker breakdown at [LOCATION],2023-12-07 02:29:11.302+00,2023-12-07 02:37:05.923565+00,2.0,False,True,False,False,False,False,7.910359416666666
FKID004514,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Kodigehalli,Unknown,Unknown,13.05972511,77.57677197,Vehicle breakdown,2024-01-22 03:01:39.184+00,2024-01-22 03:18:27.418071+00,3.0,False,False,False,False,False,False,16.803901183333334
FKID004516,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,bmtc_bus,Bellandur,South Zone 2,Unknown,12.9137134,77.6775778,,2024-01-08 20:18:29.473+00,2024-01-08 21:02:23.898939+00,20.0,True,False,False,False,False,False,43.907098983333334
FKID004522,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,bmtc_bus,K.S. Layout,South Zone 1,Unknown,12.9113033,77.5670083,,2023-12-07 04:30:55.598+00,2023-12-07 06:06:56.782034+00,4.0,False,True,False,False,False,False,96.01973389999999
FKID004529,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Byatarayanapura,West Zone 1,Unknown,12.93880013,77.52290747,Vehicle starting problem,2023-12-07 06:22:29.776+00,2023-12-07 08:15:18.8079+00,6.0,False,True,False,False,False,False,112.81719833333334
FKID004530,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,heavy_vehicle,Kamakshipalya,West Zone 1,Unknown,12.9890709,77.5072986,Accilater cable cut,2024-01-08 23:44:15.976+00,2024-01-08 23:52:35.871722+00,23.0,False,True,False,False,False,False,8.331595366666667
FKID004532,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,bmtc_bus,Madiwala,South Zone 2,Unknown,12.9118314,77.6257063,B,2023-12-07 07:15:18.073+00,2023-12-07 08:31:26.890321+00,7.0,False,True,False,False,False,False,76.14695535000001
FKID004535,protest,planned,closed,Low,False,Non-corridor,not_applicable,Chikkajala,Unknown,Unknown,13.184446,77.6797199,Airport taxi drivers protest begur galamma circle to towards airport so trffic slow moment,2023-11-14 22:57:07.409+00,2023-11-14 23:15:22.011742+00,22.0,False,False,False,False,False,False,18.243379033333333
FKID004536,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,heavy_vehicle,Kamakshipalya,West Zone 1,Unknown,12.9896263,77.5017355,Magadi main road opp samruddi hotel towards bh cross herohalli sunkdakatte sir,2023-11-14 23:45:04.122+00,2023-11-15 00:20:00.414995+00,23.0,False,True,False,False,False,False,34.93821658333333
FKID004540,others,unplanned,closed,High,True,Bellary Road 1,not_applicable,Sadashivanagar,West Zone 2,Unknown,12.999465,77.5842967,[PERSON] to palace cross incomeing side,2024-01-09 01:57:45.993+00,2024-01-09 03:13:05.451451+00,1.0,True,True,False,False,False,False,75.32430751666668
FKID004546,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Whitefield,East Zone 1,Unknown,12.9486698,77.7179181,Vehicle off-road,2023-11-15 04:03:41.064+00,2023-11-15 04:17:33.655914+00,4.0,False,False,False,False,False,False,13.8765319
FKID004550,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,bmtc_bus,HAL Old Airport,East Zone 1,Unknown,12.9498464,77.6993198,"Hello Sir, this vehicle is parked in front of Adishwar due to a straightening problem, Sir.",2023-12-07 19:36:11.456+00,2023-12-07 19:50:02.452003+00,19.0,False,True,False,False,False,False,13.849933383333333
FKID004551,road_conditions,unplanned,closed,High,True,Airport New South Road,not_applicable,Hennuru,North Zone 1,Unknown,13.0394665,77.6413904,Vadarpally junction sir,2023-11-15 04:53:44.64+00,2023-11-15 19:29:05.75589+00,4.0,True,True,False,False,False,False,875.3519315
FKID004552,accident,unplanned,closed,High,False,ORR East 1,unknown,Bellandur,East Zone 1,Unknown,12.9227359,77.6700495,Self accident front wheel cut,2023-11-15 05:40:35.62+00,2023-11-15 06:10:09.936507+00,5.0,False,True,False,False,False,False,29.571941783333333
FKID004559,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,others,K.R. Pura,East Zone 2,Unknown,13.0199049,77.709868,Starting problem,2024-01-09 05:11:34.705+00,2024-01-09 06:09:55.335348+00,5.0,True,False,False,False,False,False,58.34383913333333
FKID004561,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Jalahalli,North Zone 1,Unknown,13.0491785,77.5549561,Vehicle break down,2024-01-09 06:14:04.003+00,2024-01-09 07:09:20.771255+00,6.0,False,False,False,False,False,False,55.27947091666667
FKID004562,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Chamarajpet,Central Zone 2,Unknown,12.9621653,77.5642902,Traffic no problem side alli ide,2023-12-07 22:19:56.906+00,2023-12-07 23:22:15.840098+00,22.0,False,True,False,False,False,False,62.3155683
FKID004568,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Electronic City,South Zone 1,Unknown,12.8748071,77.6692195,BMTC Bus front Wheel Puncture sir,2024-01-09 06:52:42.542+00,2024-01-09 07:53:50.258449+00,6.0,False,False,False,False,False,False,61.12860748333333
FKID004569,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,Electronic City,Unknown,Unknown,12.8417072,77.6442073,Cement concrete mixer vehicle off road at [LOCATION] towards [LOCATION] road traffic slow movement sir,2023-11-15 21:43:26.893+00,2023-11-15 23:22:20.934289+00,21.0,False,False,False,False,False,False,98.90068815
FKID004570,tree_fall,unplanned,closed,Low,False,Non-corridor,not_applicable,Sadashivanagar,West Zone 2,Unknown,13.0139185,77.5793879,Tree fall on footpath traffic no problem,2024-01-09 07:15:20.482+00,2024-01-09 08:45:51.2841+00,7.0,False,False,False,False,False,False,90.51336833333333
FKID004581,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,lcv,Kamakshipalya,West Zone 2,Unknown,12.98380495,77.52899131,Tata ace [PERSON] cut,2024-01-09 08:38:02.633+00,2024-01-09 09:27:14.790578+00,8.0,False,True,False,False,False,False,49.2026263
FKID004582,accident,unplanned,closed,Low,False,Non-corridor,unknown,Peenya,West Zone 1,Unknown,13.0496326,77.4944754,Outgoing parle g toll vehicle self accident,2023-12-08 02:39:04.49+00,2023-12-08 04:26:27.104671+00,2.0,False,False,False,False,False,False,107.37691118333333
FKID004583,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,bmtc_bus,Sadashivanagar,West Zone 2,Unknown,12.9986587,77.5843121,Cauvery to palace guttalli,2024-01-09 08:53:17.321+00,2024-01-09 09:01:51.577628+00,8.0,False,True,False,False,False,False,8.5709438
FKID004584,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Devanahalli Airport,Unknown,Unknown,13.2502567,77.7070167,[LOCATION] to [LOCATION] highway near [LOCATION] cross road towards chikballapur side vehicle breakdown,2023-12-08 02:36:32.619+00,2023-12-08 02:46:51.241382+00,2.0,False,False,False,True,False,False,10.310373033333333
FKID004589,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,bmtc_bus,HSR Layout,South Zone 2,Unknown,12.9193469,77.6429512,starting problem,2023-11-16 06:03:32.364+00,2023-11-16 07:33:17.82001+00,6.0,False,True,False,False,False,False,89.75760016666666
FKID004593,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Peenya,West Zone 1,Unknown,13.0494288,77.4947532,SRS on flyover tanker vehicle off-road towards parle toll traffic one side slow movement,2023-12-08 03:29:11.095+00,2023-12-08 04:26:25.096208+00,3.0,False,False,False,False,False,False,57.23335346666667
FKID004595,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Whitefield,East Zone 1,Unknown,12.9400972,77.7473413,BMTC bus front tyer puncher @ [PERSON] circle towards varthur ps sir traffic slow moving,2023-12-08 07:10:51.172+00,2023-12-08 08:06:42.7487+00,7.0,False,False,False,False,False,False,55.859611666666666
FKID004596,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Yeshwanthpura,North Zone 2,Unknown,13.03484,77.557342,Battery problem sir,2023-11-16 20:55:20.317+00,2023-11-16 22:22:14.994693+00,20.0,False,False,False,False,False,False,86.91129488333333
FKID004599,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,others,K.R. Pura,East Zone 2,Unknown,13.0200101,77.7099626,Starting problem,2023-12-08 06:05:05.283+00,2023-12-08 07:36:39.047453+00,6.0,True,False,False,False,False,False,91.56274088333333
FKID004600,vehicle_breakdown,unplanned,closed,High,False,ORR North 2,lcv,Yeshwanthpura,West Zone 1,Unknown,13.0370812,77.5418374,Tyre burst near CQAE gate towards [PERSON] traffic one side moving sir,2023-11-16 20:14:24.759+00,2023-11-16 21:25:06.388078+00,20.0,False,True,False,False,False,False,70.69381796666667
FKID004601,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Kodigehalli,North Zone 2,Unknown,13.0345827,77.5755233,[PERSON] main road  near sanjay nagar ps,2023-11-16 21:10:15.793+00,2023-11-16 21:54:55.664012+00,21.0,False,False,False,False,False,False,44.664516866666666
FKID004604,vehicle_breakdown,unplanned,closed,High,False,ORR North 2,lcv,Jalahalli,North Zone 2,Unknown,13.0422769,77.5484704,Due to engine problem it's off roaded near [LOCATION] junction towards bel u turn.. mes road,2023-12-08 10:13:32.377+00,2023-12-08 10:21:05.263163+00,10.0,False,True,False,False,False,False,7.5481027166666665
FKID004605,others,unplanned,closed,High,False,ORR North 2,not_applicable,Jalahalli,North Zone 2,Unknown,13.0411509,77.545984,Desiel empty,2023-12-08 08:45:17.382+00,2023-12-08 10:38:11.564927+00,8.0,False,True,False,False,False,False,112.90304878333333
FKID004606,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,bmtc_bus,Sadashivanagar,North Zone 2,Unknown,13.021378,77.5842667,Gear shifting problem,2023-11-17 01:10:29.045+00,2023-11-17 01:44:11.794429+00,1.0,False,True,False,False,False,False,33.71249048333333
FKID004608,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Jnanabharathi,West Zone 1,Unknown,12.9796057,77.5105862,BDA complex near bmtc bus off road sir,2024-01-09 22:13:46.472+00,2024-01-09 23:00:18.731483+00,22.0,False,False,False,False,False,False,46.53765805
FKID004610,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,bmtc_bus,Sadashivanagar,West Zone 2,Unknown,12.9994123,77.5843319,Starting problem,2023-12-08 19:22:24.068+00,2023-12-08 20:15:22.633024+00,19.0,False,True,False,False,False,False,52.97608373333333
FKID004611,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Jeevanbheemanagar,Central Zone 1,Unknown,12.9658108,77.65806,Vehicle off road [LOCATION] towards ngef sir,2023-12-08 19:18:07.272+00,2023-12-08 20:56:50.835765+00,19.0,False,False,False,False,False,False,98.72606275
FKID004612,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Kengeri,West Zone 1,Unknown,12.9039683,77.5105667,Gear rod cutt thats while traffic slow moveing,2023-11-17 20:22:41.42+00,2023-11-17 21:02:18.133554+00,20.0,False,False,False,False,False,False,39.61189256666667
FKID004613,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Chikkabanavara,Unknown,Unknown,13.0796571,77.5020024,,2023-11-17 21:02:50.145+00,2023-11-17 21:35:23.05944+00,21.0,False,False,False,False,False,False,32.548574
FKID004615,others,unplanned,closed,High,False,Bellary Road 1,not_applicable,High ground,Central Zone 2,Unknown,12.9911376,77.5855515,offroad,2023-11-17 22:10:32.15+00,2023-11-18 05:42:39.372169+00,22.0,False,True,False,False,False,False,452.1203694833333
FKID004618,others,unplanned,closed,High,False,ORR North 2,not_applicable,Jalahalli,North Zone 2,Unknown,13.0416033,77.5468346,Excel break down,2023-12-08 21:16:29.607+00,2023-12-08 23:38:58.730105+00,21.0,False,True,False,False,False,False,142.48538508333334
FKID004620,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Banaswadi,East Zone 2,Unknown,12.999518,77.6743497,Eicher vehicle offroa at [LOCATION] railway station due to wheel jam sir,2023-11-18 01:05:10.777+00,2023-11-18 01:19:11.686132+00,1.0,False,False,False,False,False,False,14.0151522
FKID004625,others,unplanned,closed,High,False,ORR North 2,not_applicable,Jalahalli,North Zone 2,Unknown,13.039775,77.5434356,Tayar burst on muttyalamma bridge,2023-11-18 02:47:56.847+00,2023-11-18 06:13:50.645676+00,2.0,False,True,False,False,False,False,205.8966446
FKID004627,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,ksrtc_bus,Sadashivanagar,Central Zone 2,Unknown,12.9987004,77.584156,Break down  due to gare problem,2023-11-18 05:03:16.464+00,2023-11-18 06:37:57.930786+00,5.0,False,True,False,False,False,False,94.6911131
FKID004633,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Electronic City,South Zone 1,Unknown,12.861995,77.6598631,Ec fly over towards City lgv offroad nera beretena agrahara sir,2024-01-10 05:21:22.836+00,2024-01-10 05:39:04.411973+00,5.0,False,False,False,False,False,False,17.692932883333334
FKID004634,accident,unplanned,closed,Low,False,Non-corridor,unknown,Yelahanka,North Zone 2,Unknown,13.09591716,77.56173962,,2023-11-18 09:24:48.962284+00,2023-11-18 09:51:12.006535+00,9.0,False,False,False,False,False,False,26.38407085
FKID004636,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Halasur,Central Zone 1,Unknown,12.9621751,77.630028,,2024-01-10 05:47:23.885+00,2024-01-10 06:25:47.970614+00,5.0,False,False,False,False,False,False,38.401426900000004
FKID004637,vehicle_breakdown,unplanned,closed,High,False,ORR North 1,others,Banaswadi,Central Zone 1,Unknown,12.99827828,77.66343478,Battery low,2024-01-10 06:11:03.651+00,2024-01-10 06:33:08.935635+00,6.0,False,True,False,False,False,False,22.08807725
FKID004643,vehicle_breakdown,unplanned,closed,High,False,ORR East 2,bmtc_bus,K.R. Pura,East Zone 2,Unknown,13.0027412,77.6796932,Towords Hoskote,2023-11-18 19:45:36.785+00,2023-11-18 20:58:06.726225+00,19.0,False,True,False,False,False,False,72.49902041666665
FKID004647,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,private_car,Sadashivanagar,West Zone 2,Unknown,13.0200175,77.5837123,"Car offroad near hqtc bus stop outgoing side due to tyre puncture, shifted to bus stop. No problem for vehicle movement.",2023-11-18 22:03:12.241+00,2023-11-18 22:43:54.203124+00,22.0,False,True,False,False,False,False,40.69936873333334
FKID004648,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 2,heavy_vehicle,Yelahanka,Unknown,Unknown,13.0891594,77.5960975,[PERSON] mrng sir heavy goods vehicle off-road at [PERSON] towards city traffi movement slow sir,2024-01-22 12:05:28.146+00,2024-01-22 12:48:28.172836+00,12.0,False,True,False,False,False,False,43.00044726666667
FKID004654,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,bmtc_bus,HAL Old Airport,Unknown,Unknown,12.9524768,77.6997647,Near Home town [LOCATION] Regarding front Right wheel functure,2024-01-22 20:42:32.159+00,2024-01-22 20:55:24.751514+00,20.0,False,True,False,False,False,False,12.876541900000001
FKID004655,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Kamakshipalya,Unknown,Unknown,12.9856366,77.4863683,,2024-01-22 21:16:37.242+00,2024-01-22 22:09:20.385025+00,21.0,False,False,False,False,False,False,52.71905041666666
FKID004657,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,ksrtc_bus,Thalagattapura,Unknown,Unknown,12.8689366,77.5363322,[LOCATION] road towards Banashankari traffic movement is slow sir.,2024-01-22 21:18:11.167+00,2024-01-22 22:20:48.066186+00,21.0,False,False,False,False,False,False,62.614986433333335
FKID004658,construction,unplanned,closed,Low,False,Non-corridor,not_applicable,Hennuru,Unknown,Unknown,13.0741677,77.6516608,ನಮಸ್ತೆ ಸರ್ ಹೆಣ್ಣರು ಬಾಗ್ಲುರ್ ಮೈನ್ ರೋಡ್ ವೈಟ್ ಟ್ಯಾಪಿಂಗ್ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೊಮೊವೆಂಟ್ ಇದೆ ಸರ್ ರಾಪಿಗೆ ಯಾವುದೇ ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ ಸರ್ ಸರ್,2024-01-22 20:39:09.352+00,2024-01-23 20:36:05.807277+00,20.0,False,False,False,False,False,False,1436.9409212833334
FKID004660,others,unplanned,closed,High,False,Bellary Road 1,not_applicable,Kodigehalli,North Zone 2,Unknown,13.03221,77.58787,starting trabal,2023-11-19 02:45:48.779+00,2023-11-19 05:51:37.428214+00,2.0,False,True,False,False,False,False,185.81082023333332
FKID004664,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Whitefield,East Zone 1,Unknown,12.9424948,77.7466463,Varthur college towards varthur [PERSON] Sir,2023-12-09 10:02:29.969+00,2023-12-09 10:34:58.175667+00,10.0,False,False,False,False,False,False,32.470111116666665
FKID004665,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 2,taxi,Yelahanka,North Zone 2,Unknown,13.1091483,77.60362,[LOCATION] onflyover to wards airport cab clutch plate problem sir traffic normal mument sir,2024-01-10 20:34:48.488+00,2024-01-10 21:49:48.244244+00,20.0,False,True,False,False,False,False,74.9959374
